objectId,fall_year,vid_id,ACL,bludger_count,time,updatedAt,author_id,stat_name,player_in_id,player_id,createdAt,team_id
00fkuV1QuH,2017,cymWjIuO0JI,null,,112,Fri Jan 26 2018 13:34:11 GMT-0600 (Central Standard Time),nwlMkrbCJ9,AWAY_GOAL,,,Fri Jan 26 2018 13:34:11 GMT-0600 (Central Standard Time),72aC65hDVy
00g3vIDp8A,2015,Z2abZPr6jAU,null,,278,Wed Nov 11 2015 16:44:37 GMT-0600 (Central Standard Time),nwlMkrbCJ9,SUB,3chZpnf9Am,GkiVRch1K4,Wed Nov 11 2015 16:44:37 GMT-0600 (Central Standard Time),72aC65hDVy
00uT2RN8lZ,2017,2V2pN9kH3WU,null,,1482,Wed Sep 20 2017 17:40:13 GMT-0500 (Central Daylight Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Sep 20 2017 17:40:13 GMT-0500 (Central Daylight Time),ZONaVCJXMP
019c3h73b7,2021,9F7I5Zh_nfM,null,,876,Fri Sep 03 2021 17:34:42 GMT-0500 (Central Daylight Time),qEosoYINFN,GAIN_CONTROL,,,Fri Sep 03 2021 17:34:42 GMT-0500 (Central Daylight Time),9pknZhSrVp
01CCu5I6Ca,2015,MIs-9904vQU,null,0,1196,Wed May 11 2016 10:53:34 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,OFFENSIVE_DRIVE,,,Wed May 11 2016 10:53:34 GMT-0500 (Central Daylight Time),72aC65hDVy
01COgDZjHD,2012,qiiOBmKXJgI,null,,1090,Thu Feb 21 2019 22:16:35 GMT-0600 (Central Standard Time),vvVTwV67s3,START_CLOCK,,,Thu Feb 21 2019 22:16:35 GMT-0600 (Central Standard Time),hiXRckO3HR
01DTxAv3gZ,2016,eBc3SiV8cDI,null,0,1488,Tue Mar 28 2017 11:44:52 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,OFFENSE,,,Tue Mar 28 2017 11:44:52 GMT-0500 (Central Daylight Time),72aC65hDVy
01F72cEPgQ,2015,SS4HEYF172k,null,1,1130,Fri Jul 08 2016 18:01:49 GMT-0500 (Central Daylight Time),X3X3bWXs8E,DEFENSIVE_DRIVE,,,Fri Jul 08 2016 18:01:49 GMT-0500 (Central Daylight Time),1Tq5ZLgKzB
01HVXCDLO6,2016,A85CM8PTj4w,null,,2746,Thu Jun 08 2017 21:03:25 GMT-0500 (Central Daylight Time),OMXrnEWOS7,SUB,90dAl4qsWY,v34SZAlh8O,Thu Jun 08 2017 21:03:25 GMT-0500 (Central Daylight Time),pFe1cFCeHX
01Nz9iSG5D,2016,2eMd_rpUHiM,null,,119,Tue Nov 08 2016 13:48:06 GMT-0600 (Central Standard Time),nwlMkrbCJ9,PAUSE_CLOCK,,,Tue Nov 08 2016 13:48:06 GMT-0600 (Central Standard Time),72aC65hDVy
01aZpgcOF9,2017,1J_q45echIo,null,,1380,Mon Oct 23 2017 19:39:11 GMT-0500 (Central Daylight Time),PnUcE7oTGf,PAUSE_CLOCK,,,Mon Oct 23 2017 19:39:11 GMT-0500 (Central Daylight Time),ZONaVCJXMP
01axrFEXor,2017,UduPUwNkXKU,null,2,2365,Wed Feb 07 2018 20:30:38 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 20:30:38 GMT-0600 (Central Standard Time),0eHM4yAUtR
01nroF3EKc,2021,XWK0-Mz9gWU,null,,799,Mon Aug 16 2021 16:54:13 GMT-0500 (Central Daylight Time),qEosoYINFN,OFFENSE,,,Mon Aug 16 2021 16:54:13 GMT-0500 (Central Daylight Time),9pknZhSrVp
0203S0Whf3,2016,dnoM5E8w5Oc,null,2,595,Fri Mar 09 2018 13:19:51 GMT-0600 (Central Standard Time),OMXrnEWOS7,OFFENSE,,,Fri Mar 09 2018 13:19:51 GMT-0600 (Central Standard Time),pFe1cFCeHX
02LQkr9ImK,2016,nKR-z44gY5E,null,,608,Tue Nov 01 2016 08:54:59 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,SUB,hdW2UolblP,IzRiCkJapn,Tue Nov 01 2016 08:54:59 GMT-0500 (Central Daylight Time),72aC65hDVy
02lnjQkTFi,2015,lqoUWNWc2Nk,null,1,1270,Fri Aug 05 2016 01:59:36 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,OFFENSE,,,Fri Aug 05 2016 01:59:36 GMT-0500 (Central Daylight Time),NGA0DzgJnH
02zNgXtuI7,2015,LC_atO5HhK0,null,,107,Wed Oct 21 2015 11:40:34 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,ASSIST,null,EnJLWiMjLJ,Tue Oct 20 2015 22:51:36 GMT-0500 (Central Daylight Time),72aC65hDVy
037ATKJRkN,2016,HevU7L7Af8U,null,2,1284,Tue Nov 22 2016 17:02:05 GMT-0600 (Central Standard Time),nwlMkrbCJ9,DEFENSE,,,Tue Nov 22 2016 17:02:05 GMT-0600 (Central Standard Time),72aC65hDVy
039z3PLGO2,2015,9hFiSvWcbC0,null,,1304,Fri May 20 2016 22:04:31 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,AWAY_GOAL,,,Fri May 20 2016 22:04:31 GMT-0500 (Central Daylight Time),72aC65hDVy
03UuBIDYuL,2015,rxP4EyD8wJA,null,,1016,Mon Mar 21 2016 18:49:45 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,PAUSE_CLOCK,,,Mon Mar 21 2016 18:49:45 GMT-0500 (Central Daylight Time),72aC65hDVy
03YOk5X0Db,2015,HFB3zmvoA34,null,,798,Wed Jan 27 2016 14:15:25 GMT-0600 (Central Standard Time),X3X3bWXs8E,SUB,goSgpc30T5,0kBR9KgDGS,Wed Jan 27 2016 14:15:25 GMT-0600 (Central Standard Time),72aC65hDVy
03jucyzzPu,2015,9hFiSvWcbC0,null,,1950,Fri May 20 2016 22:33:40 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,AWAY_GOAL,,,Fri May 20 2016 22:33:40 GMT-0500 (Central Daylight Time),72aC65hDVy
03zK81PdzW,2017,CWMhiOf1J8c,null,1,620,Thu Nov 16 2017 13:32:12 GMT-0600 (Central Standard Time),nwlMkrbCJ9,OFFENSE,,,Thu Nov 16 2017 13:32:12 GMT-0600 (Central Standard Time),eexnypd9Ax
04DuOzM1Z3,2012,2_krLsHz1WA,null,,528,Mon Mar 18 2019 19:36:13 GMT-0500 (Central Daylight Time),vvVTwV67s3,SUB,otf8pLKLQ0,KHm5m3G4Hk,Sat Mar 16 2019 20:25:35 GMT-0500 (Central Daylight Time),hiXRckO3HR
04MckpOnVJ,2016,qgGh6zb6cz4,null,,488,Mon Feb 13 2017 17:49:04 GMT-0600 (Central Standard Time),nwlMkrbCJ9,SUB,vPhV9jXeuV,0VOQW5HECu,Mon Feb 13 2017 17:49:04 GMT-0600 (Central Standard Time),72aC65hDVy
04ObIcYKBC,2016,A85CM8PTj4w,null,2,1467,Thu Jun 08 2017 20:24:08 GMT-0500 (Central Daylight Time),OMXrnEWOS7,OFFENSE,,,Thu Jun 08 2017 20:24:08 GMT-0500 (Central Daylight Time),aguEb8e6HQ
04VqLH3PCU,2016,A85CM8PTj4w,null,2,2339,Thu Jun 08 2017 20:52:19 GMT-0500 (Central Daylight Time),OMXrnEWOS7,OFFENSE,,,Thu Jun 08 2017 20:52:19 GMT-0500 (Central Daylight Time),aguEb8e6HQ
04XP7eZgR9,2015,uiH4PSMPXSo,null,,660,Wed Jun 29 2016 01:23:31 GMT-0500 (Central Daylight Time),X3X3bWXs8E,TURNOVER,,,Wed Jun 29 2016 01:23:31 GMT-0500 (Central Daylight Time),mhnUAAk8wm
04XThJMGQr,2017,BqttyPhSnv4,null,,1443,Tue Feb 06 2018 22:19:25 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Tue Feb 06 2018 22:19:25 GMT-0600 (Central Standard Time),03h0GIgF90
04zDAZYmy1,2015,ApsmJUJ17LU,null,2,1189,Sun Oct 09 2016 09:55:08 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,DEFENSIVE_DRIVE,,,Sun Oct 09 2016 09:55:08 GMT-0500 (Central Daylight Time),72aC65hDVy
05G7rTr8Sj,2016,dnoM5E8w5Oc,null,,975,Tue Mar 13 2018 20:54:23 GMT-0500 (Central Daylight Time),OMXrnEWOS7,GAIN_CONTROL,,,Tue Mar 13 2018 20:54:23 GMT-0500 (Central Daylight Time),xs2G82eckS
05R7q7FbV3,2016,qgGh6zb6cz4,null,2,302,Mon Feb 13 2017 17:45:52 GMT-0600 (Central Standard Time),nwlMkrbCJ9,OFFENSE,,,Mon Feb 13 2017 17:45:52 GMT-0600 (Central Standard Time),3p9G6BhuYM
05So6lgC5a,2021,xWoB5bLcuBo,null,,2044,Tue Aug 03 2021 23:50:26 GMT-0500 (Central Daylight Time),qEosoYINFN,START_CLOCK,,,Tue Aug 03 2021 23:50:26 GMT-0500 (Central Daylight Time),
05Wdx2tps0,2016,G5tFTFev02k,null,,0,Thu Mar 08 2018 18:24:10 GMT-0600 (Central Standard Time),OMXrnEWOS7,SUB,0kBR9KgDGS,chaserA,Thu Mar 08 2018 18:24:10 GMT-0600 (Central Standard Time),pFe1cFCeHX
060jSo6WnJ,2015,WbCxBVC0avY,null,,1533,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),X3X3bWXs8E,SUB,mqilFTJ6Aa,1oH0aqVltP,Thu Dec 10 2015 16:27:59 GMT-0600 (Central Standard Time),wl56jgemqS
065bOMSHYE,2015,P3V5s0O3vnQ,null,,1574,Fri Oct 23 2015 10:23:39 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,GOAL,null,EnJLWiMjLJ,Fri Oct 23 2015 10:23:39 GMT-0500 (Central Daylight Time),72aC65hDVy
06KyjbDOUV,2015,JPpz6JNSqic,null,,418,Wed Oct 21 2015 16:01:10 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,GOAL,null,goSgpc30T5,Wed Oct 21 2015 16:01:10 GMT-0500 (Central Daylight Time),72aC65hDVy
06MUGGwOJK,2012,qiiOBmKXJgI,null,,1964,Thu Feb 21 2019 22:43:00 GMT-0600 (Central Standard Time),vvVTwV67s3,GOAL,,DnFzxfIKTL,Thu Feb 21 2019 22:43:00 GMT-0600 (Central Standard Time),hiXRckO3HR
0776deamId,2016,ep_J8GK09cw,null,,67,Wed Jul 19 2017 19:01:25 GMT-0500 (Central Daylight Time),OMXrnEWOS7,GOAL,,0kBR9KgDGS,Wed Jul 19 2017 19:01:25 GMT-0500 (Central Daylight Time),pFe1cFCeHX
07BEqYnRwm,2015,2mGISAdt07g,null,2,466,Tue Feb 16 2016 16:31:03 GMT-0600 (Central Standard Time),nwlMkrbCJ9,OFFENSIVE_DRIVE,,,Tue Feb 16 2016 16:31:03 GMT-0600 (Central Standard Time),72aC65hDVy
07Y53Scon8,2016,nKR-z44gY5E,null,,1176,Tue Nov 01 2016 09:13:22 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,TAKEAWAY,,vPhV9jXeuV,Tue Nov 01 2016 09:13:22 GMT-0500 (Central Daylight Time),72aC65hDVy
07jbbyzqvb,2015,6TR2Rsy5zss,null,,504,Thu Feb 25 2016 14:31:05 GMT-0600 (Central Standard Time),nwlMkrbCJ9,YELLOW_CARD,null,tEZLvfc3Yj,Thu Feb 25 2016 14:31:05 GMT-0600 (Central Standard Time),72aC65hDVy
07mjfStjSS,2017,l4xUwMXvEz0,null,2,406,Wed Oct 25 2017 18:52:50 GMT-0500 (Central Daylight Time),PnUcE7oTGf,DEFENSE,,,Wed Oct 25 2017 18:52:50 GMT-0500 (Central Daylight Time),ZONaVCJXMP
07oBj9agRl,2016,hZjmBqBum-o,null,,1490,Tue Jun 06 2017 23:12:49 GMT-0500 (Central Daylight Time),OMXrnEWOS7,GOAL,,,Tue Jun 06 2017 23:12:49 GMT-0500 (Central Daylight Time),aguEb8e6HQ
07yOSMW3hC,2015,uiH4PSMPXSo,null,,1410,Wed Jun 29 2016 01:46:27 GMT-0500 (Central Daylight Time),X3X3bWXs8E,SEEKERS_RELEASED,,,Wed Jun 29 2016 01:46:27 GMT-0500 (Central Daylight Time),mhnUAAk8wm
084JGw2Tr5,2015,LRfEwPIlchM,null,,955,Fri Jan 01 2016 17:16:36 GMT-0600 (Central Standard Time),x4vW0PhnCL,AWAY_GOAL,null,null,Fri Jan 01 2016 17:16:36 GMT-0600 (Central Standard Time),SobMXhbxsA
089DEHpLod,2018,FkPGLpx7vls,null,,218,Mon May 11 2020 16:51:28 GMT-0500 (Central Daylight Time),qEosoYINFN,OFFENSE,,,Mon May 11 2020 16:51:28 GMT-0500 (Central Daylight Time),9pknZhSrVp
08AINeRLTV,2016,2eMd_rpUHiM,null,1,580,Tue Nov 08 2016 14:00:06 GMT-0600 (Central Standard Time),nwlMkrbCJ9,DEFENSE,,,Tue Nov 08 2016 14:00:06 GMT-0600 (Central Standard Time),5YE5IIV3k4
08CoZLEvox,2015,zUiyoPOxYaE,null,2,1089,Thu Jun 23 2016 01:09:36 GMT-0500 (Central Daylight Time),X3X3bWXs8E,DEFENSE,,,Thu Jun 23 2016 01:09:36 GMT-0500 (Central Daylight Time),1Tq5ZLgKzB
08HhpZZ3g2,2016,F_Q-kkiIVdQ,null,2,1173,Tue Nov 08 2016 18:13:08 GMT-0600 (Central Standard Time),nwlMkrbCJ9,OFFENSE,,,Tue Nov 08 2016 18:13:08 GMT-0600 (Central Standard Time),72aC65hDVy
08Icj62xxH,2017,GmKXHN_zfgQ,null,,1273,Wed Jan 31 2018 22:36:54 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,0kBR9KgDGS,Wed Jan 31 2018 22:36:54 GMT-0600 (Central Standard Time),ZONaVCJXMP
08m6GhJdDB,2016,nOf-iapH-FE,null,1,216,Tue Oct 18 2016 10:40:56 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,OFFENSE,,,Tue Oct 18 2016 10:40:56 GMT-0500 (Central Daylight Time),APNEiQQoaa
09CCE4g3Po,2017,MHeTu5wUkFA,null,2,327,Thu Nov 23 2017 01:00:13 GMT-0600 (Central Standard Time),nwlMkrbCJ9,DEFENSE,,,Thu Nov 23 2017 01:00:13 GMT-0600 (Central Standard Time),VVf2rVa4A4
09GpGFnSoc,2012,bOuZBrwar08,null,2,663,Mon Feb 18 2019 21:04:41 GMT-0600 (Central Standard Time),vvVTwV67s3,DEFENSE,,,Mon Feb 18 2019 21:04:41 GMT-0600 (Central Standard Time),hiXRckO3HR
09QEuaE8NB,2017,GmKXHN_zfgQ,null,,1273,Wed Jan 31 2018 22:36:54 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 22:36:54 GMT-0600 (Central Standard Time),ztGBBQuCSH
09ROatpxUp,2015,ApsmJUJ17LU,null,,849,Sun Oct 09 2016 01:56:16 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,PAUSE_CLOCK,,,Sun Oct 09 2016 01:56:16 GMT-0500 (Central Daylight Time),72aC65hDVy
09TMPaENGk,2015,LC_atO5HhK0,null,,1067,Wed Oct 21 2015 14:14:01 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,TURNOVER,null,0VOQW5HECu,Wed Oct 21 2015 14:14:01 GMT-0500 (Central Daylight Time),72aC65hDVy
09da5iJ8Lc,2015,lC9zc3mb9Ik,null,,1399,Tue Jun 28 2016 19:13:45 GMT-0500 (Central Daylight Time),X3X3bWXs8E,PAUSE_CLOCK,,,Tue Jun 28 2016 19:13:45 GMT-0500 (Central Daylight Time),mhnUAAk8wm
09m5xWNmsX,2017,cUn-tW0QlAY,null,,642,Thu Feb 01 2018 12:29:03 GMT-0600 (Central Standard Time),PnUcE7oTGf,YELLOW_CARD,null,6Yaq4XFaKd,Thu Feb 01 2018 12:29:03 GMT-0600 (Central Standard Time),ZONaVCJXMP
0ACMclgnvW,2017,2V2pN9kH3WU,null,,831,Wed Sep 20 2017 17:18:24 GMT-0500 (Central Daylight Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Sep 20 2017 17:18:24 GMT-0500 (Central Daylight Time),4tA6jxuCvC
0ADAJxaRzz,2016,oDmBfDtnkBQ,null,,632,Wed Jul 19 2017 20:49:50 GMT-0500 (Central Daylight Time),OMXrnEWOS7,PAUSE_CLOCK,,,Wed Jul 19 2017 20:49:50 GMT-0500 (Central Daylight Time),QaWdxPWpwz
0AFBmOur67,2016,ReFCfBB6fhE,null,,1777,Sat Nov 12 2016 16:46:38 GMT-0600 (Central Standard Time),nwlMkrbCJ9,SNITCH_CATCH,,zZn43rvZlb,Sat Nov 12 2016 16:46:38 GMT-0600 (Central Standard Time),72aC65hDVy
0AWY15X4Ul,2015,5LNXUARqeOs,null,2,227,Fri Mar 04 2016 15:58:15 GMT-0600 (Central Standard Time),nwlMkrbCJ9,DEFENSE,,,Fri Mar 04 2016 15:58:15 GMT-0600 (Central Standard Time),72aC65hDVy
0Af0JhQZF8,2016,dnoM5E8w5Oc,null,,1267,Wed Mar 14 2018 12:10:08 GMT-0500 (Central Daylight Time),OMXrnEWOS7,GOAL,,DJM2eQTxk4,Wed Mar 14 2018 12:10:08 GMT-0500 (Central Daylight Time),pFe1cFCeHX
0AhI6pYllQ,2015,rw4lMNQgat8,null,,1281,Fri Feb 05 2016 14:06:05 GMT-0600 (Central Standard Time),nwlMkrbCJ9,TURNOVER,null,04r1R9pfGT,Fri Feb 05 2016 14:06:05 GMT-0600 (Central Standard Time),72aC65hDVy
0Ai4IBViIV,2016,cyVbVL-PzSE,null,,599,Wed Jun 07 2017 21:12:14 GMT-0500 (Central Daylight Time),OMXrnEWOS7,AWAY_GOAL,,,Wed Jun 07 2017 21:12:14 GMT-0500 (Central Daylight Time),pFe1cFCeHX
0AkXWWxWGZ,2015,uHJQopMDOCM,null,,29,Fri Jan 01 2016 13:23:25 GMT-0600 (Central Standard Time),wcY46odWoK,SHOT,null,chaserA,Fri Jan 01 2016 13:23:25 GMT-0600 (Central Standard Time),fOslL2YWS4
0ArJZ4Nn07,2015,u0s04_DxU40,null,,926,Sun Feb 21 2016 22:54:06 GMT-0600 (Central Standard Time),nwlMkrbCJ9,SHOT,,tEZLvfc3Yj,Sun Feb 21 2016 22:54:06 GMT-0600 (Central Standard Time),72aC65hDVy
0BFIxFH0O0,2015,MIs-9904vQU,null,,7,Sun May 01 2016 17:44:30 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,GOAL,,0kBR9KgDGS,Sun May 01 2016 17:44:30 GMT-0500 (Central Daylight Time),72aC65hDVy
0BIB0YpIxq,2016,nKR-z44gY5E,null,,2474,Mon Feb 13 2017 18:26:09 GMT-0600 (Central Standard Time),nwlMkrbCJ9,PAUSE_CLOCK,,,Mon Feb 13 2017 18:26:09 GMT-0600 (Central Standard Time),ejsL26LzRP
0BR51Tf8DQ,2016,A85CM8PTj4w,null,,887,Wed Jun 07 2017 23:22:17 GMT-0500 (Central Daylight Time),OMXrnEWOS7,START_CLOCK,,,Wed Jun 07 2017 23:22:17 GMT-0500 (Central Daylight Time),aguEb8e6HQ
0BT1Ilgquj,2016,hZjmBqBum-o,null,,315,Tue Jun 06 2017 22:34:07 GMT-0500 (Central Daylight Time),OMXrnEWOS7,GOAL,,0kBR9KgDGS,Tue Jun 06 2017 22:34:07 GMT-0500 (Central Daylight Time),pFe1cFCeHX
0Be7SfsCtN,2016,tWtqL3CHf-s,null,1,464,Wed Nov 09 2016 22:48:49 GMT-0600 (Central Standard Time),nwlMkrbCJ9,OFFENSE,,,Wed Nov 09 2016 22:48:49 GMT-0600 (Central Standard Time),XAty8SwwgQ
0BmY6FQQbe,2017,UduPUwNkXKU,null,2,264,Wed Jan 31 2018 12:38:46 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 12:38:46 GMT-0600 (Central Standard Time),0eHM4yAUtR
0BtvSlGA6S,2016,tyeH0VWq6sQ,null,,1266,Mon Mar 27 2017 12:34:49 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,START_CLOCK,,,Mon Mar 27 2017 12:34:49 GMT-0500 (Central Daylight Time),lR5uXaimjI
0BwSQl7Pvs,2016,ep_J8GK09cw,null,0,614,Wed Jul 19 2017 19:38:41 GMT-0500 (Central Daylight Time),OMXrnEWOS7,OFFENSE,,,Wed Jul 19 2017 19:38:41 GMT-0500 (Central Daylight Time),QaWdxPWpwz
0Bx9cCu8j8,2016,ReFCfBB6fhE,null,,1375,Sat Nov 12 2016 15:48:00 GMT-0600 (Central Standard Time),nwlMkrbCJ9,SUB,hdW2UolblP,RY9uvxgIjJ,Sat Nov 12 2016 15:48:00 GMT-0600 (Central Standard Time),72aC65hDVy
0CLae8kQHC,2017,aGDFDvCYeyM,null,0,339,Sun Mar 04 2018 21:26:32 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Sun Mar 04 2018 21:26:32 GMT-0600 (Central Standard Time),cD5a3uVJvc
0CPI2YIKRS,2015,Z2abZPr6jAU,null,,883,Wed Nov 11 2015 16:59:23 GMT-0600 (Central Standard Time),nwlMkrbCJ9,PAUSE_CLOCK,null,null,Wed Nov 11 2015 16:59:23 GMT-0600 (Central Standard Time),72aC65hDVy
0CWChmvSfU,2021,XQCzkp_fi60,null,,310,Tue Aug 10 2021 18:19:43 GMT-0500 (Central Daylight Time),qEosoYINFN,SUB,4OBDCwlpBD,RLKgXB6VTU,Tue Aug 10 2021 18:19:43 GMT-0500 (Central Daylight Time),9pknZhSrVp
0CXfXrrrB6,2015,LC_atO5HhK0,null,,5,Wed Oct 21 2015 11:40:40 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,START_CLOCK,null,null,Tue Oct 20 2015 22:49:38 GMT-0500 (Central Daylight Time),72aC65hDVy
0Cbigm4mQB,2021,n2r_RAL7ia8,null,,2151,Tue Jul 27 2021 22:32:31 GMT-0500 (Central Daylight Time),qEosoYINFN,SNITCH_CATCH,,QIFbXXQS8t,Tue Jul 27 2021 22:32:31 GMT-0500 (Central Daylight Time),9pknZhSrVp
0CwuKjdgvf,2015,MIs-9904vQU,null,,847,Wed May 11 2016 10:39:47 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,GOAL,,goSgpc30T5,Wed May 11 2016 10:39:47 GMT-0500 (Central Daylight Time),72aC65hDVy
0D4YgKfqe0,2016,HaSVT6l6O8k,null,,451,Fri Mar 03 2017 23:20:49 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,,Fri Mar 03 2017 23:20:49 GMT-0600 (Central Standard Time),J4jYCZM9jX
0DBMAYw3R9,2016,jmvhGaLtGGs,null,,1316,Wed Nov 16 2016 16:54:49 GMT-0600 (Central Standard Time),nwlMkrbCJ9,START_CLOCK,,,Wed Nov 16 2016 16:54:49 GMT-0600 (Central Standard Time),72aC65hDVy
0DTCD6E3hZ,2015,zUiyoPOxYaE,null,,581,Thu Jun 23 2016 00:35:10 GMT-0500 (Central Daylight Time),X3X3bWXs8E,AWAY_GOAL,,,Thu Jun 23 2016 00:35:10 GMT-0500 (Central Daylight Time),1Tq5ZLgKzB
0DcD6BUiHl,2016,dnoM5E8w5Oc,null,,0,Fri Mar 09 2018 13:06:01 GMT-0600 (Central Standard Time),OMXrnEWOS7,SUB,hOWNm6HyjL,beaterB,Fri Mar 09 2018 13:06:01 GMT-0600 (Central Standard Time),pFe1cFCeHX
0Dmb695kig,2016,w-o7O5yD3Ks,null,2,1369,Mon Feb 13 2017 15:39:03 GMT-0600 (Central Standard Time),nwlMkrbCJ9,OFFENSE,,,Mon Feb 13 2017 15:39:03 GMT-0600 (Central Standard Time),72aC65hDVy
0DneXdnUw7,2015,45XL9pyutLs,null,0,757,Sat Feb 27 2016 17:21:37 GMT-0600 (Central Standard Time),nwlMkrbCJ9,OFFENSE,,,Sat Feb 27 2016 17:21:37 GMT-0600 (Central Standard Time),72aC65hDVy
0DvZYSRmqb,2016,qgGh6zb6cz4,null,,1062,Mon Feb 13 2017 18:15:54 GMT-0600 (Central Standard Time),nwlMkrbCJ9,AWAY_GOAL,,,Mon Feb 13 2017 18:15:54 GMT-0600 (Central Standard Time),3p9G6BhuYM
0DywHKkFBe,2014,sfmfrGLWZUA,null,,296,Wed Oct 21 2015 17:25:41 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,ASSIST,null,p21ZyfS16B,Wed Oct 21 2015 17:25:41 GMT-0500 (Central Daylight Time),72aC65hDVy
0E3ndi3cew,2016,F_Q-kkiIVdQ,null,,1937,Tue Nov 08 2016 18:45:48 GMT-0600 (Central Standard Time),nwlMkrbCJ9,SUB,jtCdq2EWML,sUTzyAdtFA,Tue Nov 08 2016 18:45:48 GMT-0600 (Central Standard Time),72aC65hDVy
0EQUxIUx7u,2018,_9nH7E-eo-k,null,,108,Fri Jun 12 2020 22:17:16 GMT-0500 (Central Daylight Time),qEosoYINFN,PAUSE_CLOCK,,,Fri Jun 12 2020 22:17:16 GMT-0500 (Central Daylight Time),
0EVbxOylCc,2016,oDmBfDtnkBQ,null,,3,Wed Jul 19 2017 20:15:40 GMT-0500 (Central Daylight Time),OMXrnEWOS7,START_CLOCK,,,Wed Jul 19 2017 20:15:40 GMT-0500 (Central Daylight Time),pFe1cFCeHX
0EaDlsH9zy,2015,k3S-LdFGq5Q,null,,1176,Thu Nov 12 2015 11:53:53 GMT-0600 (Central Standard Time),HgZMqaDv97,GOAL,null,PvN4cMv9Wh,Thu Nov 12 2015 11:53:53 GMT-0600 (Central Standard Time),03h0GIgF90
0EzxhIQBKW,2021,zrqj5WcOGoM,null,,1023,Thu Sep 02 2021 12:18:28 GMT-0500 (Central Daylight Time),qEosoYINFN,GOAL,,DHCppCm3zW,Thu Sep 02 2021 12:18:28 GMT-0500 (Central Daylight Time),9pknZhSrVp
0FKqdmS72s,2021,zK8Ymel37fw,null,,362,Tue Jul 27 2021 22:47:13 GMT-0500 (Central Daylight Time),qEosoYINFN,OFFENSE,,,Tue Jul 27 2021 22:47:13 GMT-0500 (Central Daylight Time),9pknZhSrVp
0FU7l1GNme,2017,cUn-tW0QlAY,null,,2132,Thu Feb 01 2018 21:38:17 GMT-0600 (Central Standard Time),PnUcE7oTGf,START_CLOCK,,,Thu Feb 01 2018 21:38:17 GMT-0600 (Central Standard Time),ZONaVCJXMP
0FVRCYnYEN,2016,oDmBfDtnkBQ,null,1,152,Wed Jul 19 2017 20:20:20 GMT-0500 (Central Daylight Time),OMXrnEWOS7,DEFENSE,,,Wed Jul 19 2017 20:20:20 GMT-0500 (Central Daylight Time),pFe1cFCeHX
0FhvDBkPua,2016,nKR-z44gY5E,null,2,1309,Wed Nov 02 2016 08:23:25 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,OFFENSE,,,Wed Nov 02 2016 08:23:25 GMT-0500 (Central Daylight Time),72aC65hDVy
0FsDJg0lCF,2016,cyVbVL-PzSE,null,1,1052,Wed Jun 07 2017 21:26:14 GMT-0500 (Central Daylight Time),OMXrnEWOS7,OFFENSE,,,Wed Jun 07 2017 21:26:14 GMT-0500 (Central Daylight Time),pFe1cFCeHX
0Fv5dRxwWm,2016,tyeH0VWq6sQ,null,,457,Mon Mar 27 2017 12:09:17 GMT-0500 (Central Daylight Time),nwlMkrbCJ9,SUB,KyYNOHhaX9,fGtZ7fTsGC,Mon Mar 27 2017 12:09:17 GMT-0500 (Central Daylight Time),72aC65hDVy
0GMJaQ9Vlp,2016,R2nADl8enWs,null,0,1171,Sun Nov 20 2016 13:15:05 GMT-0600 (Central Standard Time),nwlMkrbCJ9,OFFENSE,,,Sun Nov 20 2016 13:15:05 GMT-0600 (Central Standard Time),72aC65hDVy
