objectId,fall_year,vid_id,ACL,bludger_count,time,updatedAt,author_id,stat_name,player_in_id,player_id,createdAt,team_id
6PYKG7N2tl,2017,UduPUwNkXKU,null,2,1588,Wed Jan 31 2018 16:56:16 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 16:56:16 GMT-0600 (Central Standard Time),ZONaVCJXMP
6aeb0dT6oz,2017,UduPUwNkXKU,null,,1974,Wed Feb 07 2018 19:55:26 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Feb 07 2018 19:55:26 GMT-0600 (Central Standard Time),ZONaVCJXMP
6nbFOA6LjX,2017,UduPUwNkXKU,null,,1424,Wed Jan 31 2018 13:09:07 GMT-0600 (Central Standard Time),PnUcE7oTGf,ASSIST,,mrNtl0DtIC,Wed Jan 31 2018 13:09:07 GMT-0600 (Central Standard Time),ZONaVCJXMP
6rdZiYiWJI,2017,UduPUwNkXKU,null,,2882,Wed Feb 07 2018 20:59:38 GMT-0600 (Central Standard Time),PnUcE7oTGf,GAIN_CONTROL,,,Wed Feb 07 2018 20:59:38 GMT-0600 (Central Standard Time),ZONaVCJXMP
6st2QwcK1A,2017,UduPUwNkXKU,null,,2502,Wed Feb 07 2018 20:42:26 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,e50Hw33JO1,0kBR9KgDGS,Wed Feb 07 2018 20:42:26 GMT-0600 (Central Standard Time),ZONaVCJXMP
7AEq7A9UbY,2017,UduPUwNkXKU,null,2,2518,Wed Feb 07 2018 20:45:37 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 20:45:37 GMT-0600 (Central Standard Time),0eHM4yAUtR
7MrfJzRwIg,2017,UduPUwNkXKU,null,,2954,Wed Feb 07 2018 21:01:43 GMT-0600 (Central Standard Time),PnUcE7oTGf,START_CLOCK,,,Wed Feb 07 2018 21:01:43 GMT-0600 (Central Standard Time),0eHM4yAUtR
7NFKJXfaGd,2017,UduPUwNkXKU,null,,1155,Wed Jan 31 2018 13:01:29 GMT-0600 (Central Standard Time),PnUcE7oTGf,SWAP,lnNVPhfE9P,pPsyr6tcke,Wed Jan 31 2018 13:01:29 GMT-0600 (Central Standard Time),ZONaVCJXMP
7ON1YebeKN,2017,UduPUwNkXKU,null,0,1215,Wed Jan 31 2018 13:03:24 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 13:03:24 GMT-0600 (Central Standard Time),0eHM4yAUtR
7S4rzPhvi3,2017,UduPUwNkXKU,null,,2882,Wed Feb 07 2018 20:59:10 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Feb 07 2018 20:59:10 GMT-0600 (Central Standard Time),0eHM4yAUtR
7UBTxwuWaF,2017,UduPUwNkXKU,null,2,1950,Wed Feb 07 2018 19:54:49 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 19:54:49 GMT-0600 (Central Standard Time),0eHM4yAUtR
7VFPyaXnY0,2017,UduPUwNkXKU,null,0,2508,Wed Feb 07 2018 20:43:54 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 20:43:54 GMT-0600 (Central Standard Time),0eHM4yAUtR
7gbiTsPzjW,2017,UduPUwNkXKU,null,1,1479,Wed Jan 31 2018 13:11:28 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 13:11:28 GMT-0600 (Central Standard Time),ZONaVCJXMP
7htKXLSCxy,2017,UduPUwNkXKU,null,,1505,Wed Jan 31 2018 13:14:09 GMT-0600 (Central Standard Time),PnUcE7oTGf,LOSE_CONTROL,,,Wed Jan 31 2018 13:14:09 GMT-0600 (Central Standard Time),0eHM4yAUtR
7kInqHWM3P,2017,UduPUwNkXKU,null,,379,Wed Jan 31 2018 12:44:22 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Jan 31 2018 12:44:22 GMT-0600 (Central Standard Time),ZONaVCJXMP
7kOZLSm9Cs,2017,UduPUwNkXKU,null,,824,Wed Jan 31 2018 12:54:51 GMT-0600 (Central Standard Time),PnUcE7oTGf,START_CLOCK,,,Wed Jan 31 2018 12:54:51 GMT-0600 (Central Standard Time),ZONaVCJXMP
7wQ2s7EsUI,2017,UduPUwNkXKU,null,,1225,Wed Jan 31 2018 13:03:36 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 13:03:36 GMT-0600 (Central Standard Time),ZONaVCJXMP
84Xu60kBC7,2017,UduPUwNkXKU,null,1,2132,Wed Feb 07 2018 20:13:58 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 20:13:58 GMT-0600 (Central Standard Time),0eHM4yAUtR
86EYpYq3KQ,2017,UduPUwNkXKU,null,,2862,Wed Feb 07 2018 20:58:44 GMT-0600 (Central Standard Time),PnUcE7oTGf,START_CLOCK,,,Wed Feb 07 2018 20:58:44 GMT-0600 (Central Standard Time),ZONaVCJXMP
8NeIxzZHtf,2017,UduPUwNkXKU,null,1,2014,Wed Feb 07 2018 19:56:56 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 19:56:56 GMT-0600 (Central Standard Time),0eHM4yAUtR
8PVhEv5Ecw,2017,UduPUwNkXKU,null,2,2261,Wed Feb 07 2018 20:15:41 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 20:15:41 GMT-0600 (Central Standard Time),ZONaVCJXMP
8XrFGZJE75,2017,UduPUwNkXKU,null,2,325,Wed Jan 31 2018 12:42:03 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 12:42:03 GMT-0600 (Central Standard Time),ZONaVCJXMP
8ke5Xys1bk,2017,UduPUwNkXKU,null,,3019,Wed Feb 07 2018 21:04:45 GMT-0600 (Central Standard Time),PnUcE7oTGf,SNITCH_CATCH,,Q9dSvngdsQ,Wed Feb 07 2018 21:04:45 GMT-0600 (Central Standard Time),ZONaVCJXMP
8p3GuKL3fY,2017,UduPUwNkXKU,null,,2137,Wed Feb 07 2018 20:14:11 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Feb 07 2018 20:14:11 GMT-0600 (Central Standard Time),0eHM4yAUtR
8w7qjRHzbX,2017,UduPUwNkXKU,null,1,1922,Wed Feb 07 2018 19:52:02 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 19:52:02 GMT-0600 (Central Standard Time),0eHM4yAUtR
9GiUd1HvuQ,2017,UduPUwNkXKU,null,1,304,Wed Jan 31 2018 12:41:05 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 12:41:05 GMT-0600 (Central Standard Time),0eHM4yAUtR
9LdaiDZHhV,2017,UduPUwNkXKU,null,1,1436,Wed Jan 31 2018 13:09:28 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 13:09:28 GMT-0600 (Central Standard Time),ZONaVCJXMP
9SmpINRpZT,2017,UduPUwNkXKU,null,,1779,Wed Jan 31 2018 17:01:04 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 17:01:04 GMT-0600 (Central Standard Time),0eHM4yAUtR
9YfkBuqFPy,2017,UduPUwNkXKU,null,,133,Wed Jan 31 2018 12:33:40 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,pPsyr6tcke,Wed Jan 31 2018 12:33:40 GMT-0600 (Central Standard Time),ZONaVCJXMP
9aEkc4tEVl,2017,UduPUwNkXKU,null,,1890,Wed Jan 31 2018 17:16:15 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,0kBR9KgDGS,Q9dSvngdsQ,Wed Jan 31 2018 17:16:15 GMT-0600 (Central Standard Time),ZONaVCJXMP
A3dyc63VqC,2017,UduPUwNkXKU,null,,526,Wed Jan 31 2018 12:49:04 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,Q9dSvngdsQ,e50Hw33JO1,Wed Jan 31 2018 12:49:04 GMT-0600 (Central Standard Time),ZONaVCJXMP
A3uzu34ReO,2017,UduPUwNkXKU,null,0,239,Wed Jan 31 2018 12:38:28 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 12:38:28 GMT-0600 (Central Standard Time),0eHM4yAUtR
A4WQDGLPbb,2017,UduPUwNkXKU,null,,472,Wed Jan 31 2018 12:45:47 GMT-0600 (Central Standard Time),PnUcE7oTGf,TURNOVER,,mrNtl0DtIC,Wed Jan 31 2018 12:45:47 GMT-0600 (Central Standard Time),ZONaVCJXMP
ACIThSdxp4,2017,UduPUwNkXKU,null,0,2261,Wed Feb 07 2018 20:15:40 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 20:15:40 GMT-0600 (Central Standard Time),0eHM4yAUtR
ADJCpJBU33,2017,UduPUwNkXKU,null,1,1950,Wed Feb 07 2018 19:54:48 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 19:54:48 GMT-0600 (Central Standard Time),ZONaVCJXMP
AF8XH3hk6R,2017,UduPUwNkXKU,null,,1382,Wed Jan 31 2018 13:07:16 GMT-0600 (Central Standard Time),PnUcE7oTGf,LOSE_CONTROL,,,Wed Jan 31 2018 13:07:16 GMT-0600 (Central Standard Time),ZONaVCJXMP
AGNM12VsiA,2017,UduPUwNkXKU,null,1,2014,Wed Feb 07 2018 19:56:56 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 19:56:56 GMT-0600 (Central Standard Time),ZONaVCJXMP
AKN46K6rUV,2017,UduPUwNkXKU,null,0,2022,Wed Feb 07 2018 19:57:21 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 19:57:21 GMT-0600 (Central Standard Time),0eHM4yAUtR
APumW9X83F,2017,UduPUwNkXKU,null,1,1452,Wed Jan 31 2018 13:10:38 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 13:10:38 GMT-0600 (Central Standard Time),ZONaVCJXMP
AQRWk5MdFz,2017,UduPUwNkXKU,null,,244,Wed Jan 31 2018 12:38:02 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 12:38:02 GMT-0600 (Central Standard Time),0eHM4yAUtR
AUEgFDX72X,2017,UduPUwNkXKU,null,2,1899,Wed Jan 31 2018 17:16:27 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 17:16:27 GMT-0600 (Central Standard Time),0eHM4yAUtR
AVsAWr1gVl,2017,UduPUwNkXKU,null,,275,Wed Jan 31 2018 12:40:34 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Jan 31 2018 12:40:34 GMT-0600 (Central Standard Time),0eHM4yAUtR
AX32cLgedI,2017,UduPUwNkXKU,null,,3016,Wed Feb 07 2018 21:04:32 GMT-0600 (Central Standard Time),PnUcE7oTGf,ASSIST,,lnNVPhfE9P,Wed Feb 07 2018 21:04:32 GMT-0600 (Central Standard Time),ZONaVCJXMP
AvlpjCtGVl,2017,UduPUwNkXKU,null,,573,Wed Jan 31 2018 12:50:46 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Jan 31 2018 12:50:46 GMT-0600 (Central Standard Time),ZONaVCJXMP
B0wGRFNoi5,2017,UduPUwNkXKU,null,,1884,Wed Jan 31 2018 17:15:04 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,lmRl9DuW0c,seeker,Wed Jan 31 2018 17:15:04 GMT-0600 (Central Standard Time),ZONaVCJXMP
BADtOkohqG,2017,UduPUwNkXKU,null,0,2414,Wed Feb 07 2018 20:33:12 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 20:33:12 GMT-0600 (Central Standard Time),0eHM4yAUtR
BNJHooQDRa,2017,UduPUwNkXKU,null,,1251,Wed Jan 31 2018 13:04:52 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Jan 31 2018 13:04:52 GMT-0600 (Central Standard Time),ZONaVCJXMP
BUcwHcZSYN,2017,UduPUwNkXKU,null,1,2022,Wed Feb 07 2018 19:57:22 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 19:57:22 GMT-0600 (Central Standard Time),ZONaVCJXMP
BYiAb38TCn,2017,UduPUwNkXKU,null,0,2035,Wed Feb 07 2018 19:58:59 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 19:58:59 GMT-0600 (Central Standard Time),0eHM4yAUtR
BhPry7tDcS,2017,UduPUwNkXKU,null,2,1609,Wed Jan 31 2018 16:56:27 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 16:56:27 GMT-0600 (Central Standard Time),0eHM4yAUtR
Bkl03C7hnD,2017,UduPUwNkXKU,null,,902,Wed Jan 31 2018 12:58:00 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,21qrrjSuuO,PudHIgqgWl,Wed Jan 31 2018 12:58:00 GMT-0600 (Central Standard Time),ZONaVCJXMP
BnkPIwaQcr,2017,UduPUwNkXKU,null,,1002,Wed Jan 31 2018 12:59:42 GMT-0600 (Central Standard Time),PnUcE7oTGf,ASSIST,,hAM7ngJmlm,Wed Jan 31 2018 12:59:42 GMT-0600 (Central Standard Time),ZONaVCJXMP
Bx8IiFimj8,2017,UduPUwNkXKU,null,1,1511,Wed Jan 31 2018 13:14:05 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 13:14:05 GMT-0600 (Central Standard Time),ZONaVCJXMP
CNIwP8m6jH,2017,UduPUwNkXKU,null,,1924,Wed Jan 31 2018 17:17:28 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,mrNtl0DtIC,pPsyr6tcke,Wed Jan 31 2018 17:17:28 GMT-0600 (Central Standard Time),ZONaVCJXMP
CTLmUhC99F,2017,UduPUwNkXKU,null,1,1451,Wed Jan 31 2018 13:10:23 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 13:10:23 GMT-0600 (Central Standard Time),0eHM4yAUtR
ClZSO88MQR,2017,UduPUwNkXKU,null,,1504,Wed Jan 31 2018 13:12:09 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 13:12:09 GMT-0600 (Central Standard Time),ZONaVCJXMP
D4eSf3vMZV,2017,UduPUwNkXKU,null,,2667,Wed Feb 07 2018 20:53:29 GMT-0600 (Central Standard Time),PnUcE7oTGf,GAIN_CONTROL,,,Wed Feb 07 2018 20:53:29 GMT-0600 (Central Standard Time),ZONaVCJXMP
D6YbDdQNTG,2017,UduPUwNkXKU,null,,832,Wed Jan 31 2018 12:55:25 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 12:55:25 GMT-0600 (Central Standard Time),0eHM4yAUtR
DBW1l0yANN,2017,UduPUwNkXKU,null,,1382,Wed Jan 31 2018 13:07:16 GMT-0600 (Central Standard Time),PnUcE7oTGf,GAIN_CONTROL,,,Wed Jan 31 2018 13:07:16 GMT-0600 (Central Standard Time),0eHM4yAUtR
DBxJ2SDGat,2017,UduPUwNkXKU,null,,1950,Wed Feb 07 2018 19:55:01 GMT-0600 (Central Standard Time),PnUcE7oTGf,GAIN_CONTROL,,,Wed Feb 07 2018 19:55:01 GMT-0600 (Central Standard Time),0eHM4yAUtR
DRNiN0sOEG,2017,UduPUwNkXKU,null,,2899,Wed Feb 07 2018 21:00:00 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Feb 07 2018 21:00:00 GMT-0600 (Central Standard Time),ZONaVCJXMP
DX2rB1lD4H,2017,UduPUwNkXKU,null,0,1574,Wed Jan 31 2018 13:14:42 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 13:14:42 GMT-0600 (Central Standard Time),ZONaVCJXMP
DbDylB8461,2017,UduPUwNkXKU,null,0,2072,Wed Feb 07 2018 20:12:46 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 20:12:46 GMT-0600 (Central Standard Time),0eHM4yAUtR
Dd3hy4iJyN,2017,UduPUwNkXKU,null,,2680,Wed Feb 07 2018 20:52:37 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,gtVOlncQQC,21qrrjSuuO,Wed Feb 07 2018 20:52:37 GMT-0600 (Central Standard Time),ZONaVCJXMP
Ddt35yAnIW,2017,UduPUwNkXKU,null,,2790,Wed Feb 07 2018 20:56:13 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,mrNtl0DtIC,e50Hw33JO1,Wed Feb 07 2018 20:56:13 GMT-0600 (Central Standard Time),ZONaVCJXMP
De3bBPW7cn,2017,UduPUwNkXKU,null,0,1922,Wed Feb 07 2018 19:52:02 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 19:52:02 GMT-0600 (Central Standard Time),0eHM4yAUtR
DhrdCEHDWv,2017,UduPUwNkXKU,null,,2353,Wed Feb 07 2018 20:29:25 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,bHBvdERj00,Q9dSvngdsQ,Wed Feb 07 2018 20:29:25 GMT-0600 (Central Standard Time),ZONaVCJXMP
DhrqTIlO7K,2017,UduPUwNkXKU,null,,133,Wed Jan 31 2018 12:33:40 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 12:33:40 GMT-0600 (Central Standard Time),0eHM4yAUtR
Dim2ZZAbjW,2017,UduPUwNkXKU,null,,2436,Wed Feb 07 2018 20:41:55 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Feb 07 2018 20:41:55 GMT-0600 (Central Standard Time),0eHM4yAUtR
DkOFFCgJUW,2017,UduPUwNkXKU,null,,1883,Wed Jan 31 2018 17:15:00 GMT-0600 (Central Standard Time),PnUcE7oTGf,SEEKERS_RELEASED,,,Wed Jan 31 2018 17:15:00 GMT-0600 (Central Standard Time),ZONaVCJXMP
DxzqkmLAUm,2017,UduPUwNkXKU,null,,1029,Wed Jan 31 2018 13:00:17 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Jan 31 2018 13:00:17 GMT-0600 (Central Standard Time),ZONaVCJXMP
E8oKEAPxRg,2017,UduPUwNkXKU,null,,2334,Wed Feb 07 2018 20:25:13 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,hOWNm6HyjL,aN5MeFmEvv,Wed Feb 07 2018 20:25:13 GMT-0600 (Central Standard Time),ZONaVCJXMP
EBhOXh1cY9,2017,UduPUwNkXKU,null,,1877,Wed Jan 31 2018 17:14:20 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,pPsyr6tcke,Wed Jan 31 2018 17:14:20 GMT-0600 (Central Standard Time),ZONaVCJXMP
EBp9EclGkR,2017,UduPUwNkXKU,null,2,1370,Wed Jan 31 2018 13:06:52 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 13:06:52 GMT-0600 (Central Standard Time),ZONaVCJXMP
EEdKILwSZj,2017,UduPUwNkXKU,null,1,352,Wed Jan 31 2018 12:43:46 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 12:43:46 GMT-0600 (Central Standard Time),ZONaVCJXMP
EWfA2lBFPO,2017,UduPUwNkXKU,null,,47,Wed Jan 31 2018 12:28:13 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 12:28:13 GMT-0600 (Central Standard Time),ZONaVCJXMP
EZBk5vykkr,2017,UduPUwNkXKU,null,,2718,Wed Feb 07 2018 20:54:25 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,,Wed Feb 07 2018 20:54:25 GMT-0600 (Central Standard Time),0eHM4yAUtR
EdocfnVT8W,2017,UduPUwNkXKU,null,2,2656,Wed Feb 07 2018 20:51:04 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 20:51:04 GMT-0600 (Central Standard Time),0eHM4yAUtR
EoOxEfioUG,2017,UduPUwNkXKU,null,,2137,Wed Feb 07 2018 20:14:09 GMT-0600 (Central Standard Time),PnUcE7oTGf,ASSIST,,0kBR9KgDGS,Wed Feb 07 2018 20:14:09 GMT-0600 (Central Standard Time),ZONaVCJXMP
EscEYCgRx6,2017,UduPUwNkXKU,null,2,1414,Wed Jan 31 2018 13:08:51 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 13:08:51 GMT-0600 (Central Standard Time),0eHM4yAUtR
ExPMzFZySj,2017,UduPUwNkXKU,null,1,1773,Wed Jan 31 2018 17:00:53 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Jan 31 2018 17:00:53 GMT-0600 (Central Standard Time),0eHM4yAUtR
F1Io6R1uIG,2017,UduPUwNkXKU,null,,2882,Wed Feb 07 2018 20:59:10 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,0kBR9KgDGS,Wed Feb 07 2018 20:59:10 GMT-0600 (Central Standard Time),ZONaVCJXMP
F35DqT1Gko,2017,UduPUwNkXKU,null,,573,Wed Jan 31 2018 12:50:46 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Jan 31 2018 12:50:46 GMT-0600 (Central Standard Time),0eHM4yAUtR
F4zz5zZikR,2017,UduPUwNkXKU,null,,1773,Wed Jan 31 2018 17:05:39 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,aN5MeFmEvv,6Yaq4XFaKd,Wed Jan 31 2018 17:05:39 GMT-0600 (Central Standard Time),ZONaVCJXMP
F8UJdrTjWk,2017,UduPUwNkXKU,null,2,535,Wed Jan 31 2018 12:49:31 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 12:49:31 GMT-0600 (Central Standard Time),ZONaVCJXMP
FF788LwaBI,2017,UduPUwNkXKU,null,,315,Wed Jan 31 2018 12:42:18 GMT-0600 (Central Standard Time),PnUcE7oTGf,SHOT,,RY9uvxgIjJ,Wed Jan 31 2018 12:42:18 GMT-0600 (Central Standard Time),ZONaVCJXMP
FFqvvMgfG6,2017,UduPUwNkXKU,null,,2594,Wed Feb 07 2018 20:50:36 GMT-0600 (Central Standard Time),PnUcE7oTGf,LOSE_CONTROL,,,Wed Feb 07 2018 20:50:36 GMT-0600 (Central Standard Time),ZONaVCJXMP
FGNxS3vBa7,2017,UduPUwNkXKU,null,,226,Wed Jan 31 2018 12:36:48 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 12:36:48 GMT-0600 (Central Standard Time),ZONaVCJXMP
FVqfZlJVev,2017,UduPUwNkXKU,null,1,2035,Wed Feb 07 2018 19:59:00 GMT-0600 (Central Standard Time),PnUcE7oTGf,DEFENSE,,,Wed Feb 07 2018 19:59:00 GMT-0600 (Central Standard Time),0eHM4yAUtR
FZMkuGhGgx,2017,UduPUwNkXKU,null,,1944,Wed Feb 07 2018 19:52:50 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,lnNVPhfE9P,Wed Feb 07 2018 19:52:50 GMT-0600 (Central Standard Time),ZONaVCJXMP
FcJWqhJet0,2017,UduPUwNkXKU,null,,1193,Wed Jan 31 2018 13:02:01 GMT-0600 (Central Standard Time),PnUcE7oTGf,START_CLOCK,,,Wed Jan 31 2018 13:02:01 GMT-0600 (Central Standard Time),0eHM4yAUtR
FdNpzYv9qb,2017,UduPUwNkXKU,null,2,2573,Wed Feb 07 2018 20:48:45 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 20:48:45 GMT-0600 (Central Standard Time),0eHM4yAUtR
FgxwkazGPc,2017,UduPUwNkXKU,null,0,1950,Wed Feb 07 2018 19:54:48 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 19:54:48 GMT-0600 (Central Standard Time),0eHM4yAUtR
Fh7qLJM4mf,2017,UduPUwNkXKU,null,2,2795,Wed Feb 07 2018 20:56:29 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Feb 07 2018 20:56:29 GMT-0600 (Central Standard Time),ZONaVCJXMP
FjQbBwvA1o,2017,UduPUwNkXKU,null,,1577,Wed Jan 31 2018 13:14:47 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_GOAL,,,Wed Jan 31 2018 13:14:47 GMT-0600 (Central Standard Time),0eHM4yAUtR
Fqw7SHFJcn,2017,UduPUwNkXKU,null,,1475,Wed Jan 31 2018 13:11:15 GMT-0600 (Central Standard Time),PnUcE7oTGf,TURNOVER,,oDiylfxaCV,Wed Jan 31 2018 13:11:15 GMT-0600 (Central Standard Time),ZONaVCJXMP
G5qliBnyZG,2017,UduPUwNkXKU,null,0,1588,Wed Jan 31 2018 16:55:11 GMT-0600 (Central Standard Time),PnUcE7oTGf,OFFENSE,,,Wed Jan 31 2018 16:55:11 GMT-0600 (Central Standard Time),0eHM4yAUtR
G6k2ZnOPWP,2017,UduPUwNkXKU,null,,895,Wed Jan 31 2018 12:57:10 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,,Wed Jan 31 2018 12:57:10 GMT-0600 (Central Standard Time),0eHM4yAUtR
GAfjNM1LTN,2017,UduPUwNkXKU,null,,3019,Wed Feb 07 2018 21:04:45 GMT-0600 (Central Standard Time),PnUcE7oTGf,AWAY_SNITCH_CATCH,,,Wed Feb 07 2018 21:04:45 GMT-0600 (Central Standard Time),0eHM4yAUtR
GEbjMazka5,2017,UduPUwNkXKU,null,,0,Wed Jan 31 2018 12:26:29 GMT-0600 (Central Standard Time),PnUcE7oTGf,SUB,pPsyr6tcke,keeper,Wed Jan 31 2018 12:26:29 GMT-0600 (Central Standard Time),ZONaVCJXMP
GJc0cYmszR,2017,UduPUwNkXKU,null,,3019,Wed Feb 07 2018 21:04:45 GMT-0600 (Central Standard Time),PnUcE7oTGf,PAUSE_CLOCK,,,Wed Feb 07 2018 21:04:45 GMT-0600 (Central Standard Time),0eHM4yAUtR
GLCgZIINgt,2017,UduPUwNkXKU,null,,1424,Wed Jan 31 2018 13:09:09 GMT-0600 (Central Standard Time),PnUcE7oTGf,GOAL,,bHBvdERj00,Wed Jan 31 2018 13:09:09 GMT-0600 (Central Standard Time),ZONaVCJXMP
GWmGhuPlx2,2017,UduPUwNkXKU,null,,2786,Wed Feb 07 2018 20:55:51 GMT-0600 (Central Standard Time),PnUcE7oTGf,START_CLOCK,,,Wed Feb 07 2018 20:55:51 GMT-0600 (Central Standard Time),ZONaVCJXMP
